feature,importance
hba1c,1.6436686360990471
creatinine,1.5394051602319005
glucose_fasting,0.8127233307030886
systolic_bp,0.10243192555516126
heart_rate,0.009124505309953141
bmi,0.008326075663438728
diastolic_bp,0.006093838358562804
